game_status,dealer_total,dealer_cards,player_name,player_total,player_cards,player_wager,player_balance,running_count,deck_remaining_percent,true_count,remaining_cards
player wins,19,jack 9 ,computer,21,8 3 jack ,100,100,-1,0.8846153846153846,-1.1304347826086958,",ace,3,9,7,4,5,jack,king,queen,ace,5,7,5,6,6,6,2,10,4,queen,10,6,ace,king,queen,9,2,7,7,4,2,king,9,queen,5,10,8,ace,3,2,3,4,king,10"
dealer wins,19,jack 9 ,player1,18,jack 8 ,100,-100.0,-1,0.8846153846153846,-1.1304347826086958,",ace,3,9,7,4,5,jack,king,queen,ace,5,7,5,6,6,6,2,10,4,queen,10,6,ace,king,queen,9,2,7,7,4,2,king,9,queen,5,10,8,ace,3,2,3,4,king,10"
dealer bust,24,9 5 king ,computer,18,ace 7 ,100,200,1,0.75,1.3333333333333333,",queen,ace,5,7,5,6,6,6,2,10,4,queen,10,6,ace,king,queen,9,2,7,7,4,2,king,9,queen,5,10,8,ace,3,2,3,4,king,10"
dealer bust,24,9 5 king ,player1,17,3 4 jack ,100,0.0,1,0.75,1.3333333333333333,",queen,ace,5,7,5,6,6,6,2,10,4,queen,10,6,ace,king,queen,9,2,7,7,4,2,king,9,queen,5,10,8,ace,3,2,3,4,king,10"
Tie,17,5 6 6 ,computer,17,queen 7 ,100,200,2,0.5961538461538461,3.3548387096774195,",2,10,4,queen,10,6,ace,king,queen,9,2,7,7,4,2,king,9,queen,5,10,8,ace,3,2,3,4,king,10"
dealer wins,17,5 6 6 ,player1,12,ace 5 6 ,100,-100.0,2,0.5961538461538461,3.3548387096774195,",2,10,4,queen,10,6,ace,king,queen,9,2,7,7,4,2,king,9,queen,5,10,8,ace,3,2,3,4,king,10"
dealer wins,21,4 6 ace ,computer,12,2 queen ,100,100,2,0.4423076923076923,4.521739130434783,",king,queen,9,2,7,7,4,2,king,9,queen,5,10,8,ace,3,2,3,4,king,10"
dealer wins,21,4 6 ace ,player1,20,10 10 ,10.0,-110.0,2,0.4423076923076923,4.521739130434783,",king,queen,9,2,7,7,4,2,king,9,queen,5,10,8,ace,3,2,3,4,king,10"
dealer bust,23,9 7 7 ,computer,17,8 2 7 ,100,200,2,0.8846153846153846,2.2608695652173916,",9,king,3,jack,jack,queen,10,2,3,5,2,3,4,8,8,5,6,2,ace,5,9,queen,jack,4,ace,6,6,5,6,jack,queen,ace,10,king,king,king,10,4,9,8"
player bust,23,9 7 7 ,player1,25,7 3 4 ace 10 ,100,-210.0,2,0.8846153846153846,2.2608695652173916,",9,king,3,jack,jack,queen,10,2,3,5,2,3,4,8,8,5,6,2,ace,5,9,queen,jack,4,ace,6,6,5,6,jack,queen,ace,10,king,king,king,10,4,9,8"
dealer bust,23,3 queen 10 ,computer,19,9 jack ,100,300,-1,0.6730769230769231,-1.4857142857142855,",2,3,5,2,3,4,8,8,5,6,2,ace,5,9,queen,jack,4,ace,6,6,5,6,jack,queen,ace,10,king,king,king,10,4,9,8"
dealer bust,23,3 queen 10 ,player1,20,king jack ,10.0,-200.0,-1,0.6730769230769231,-1.4857142857142855,",2,3,5,2,3,4,8,8,5,6,2,ace,5,9,queen,jack,4,ace,6,6,5,6,jack,queen,ace,10,king,king,king,10,4,9,8"
dealer wins,20,5 4 5 6 ,computer,12,2 2 8 ,100,200,5,0.5384615384615384,9.285714285714286,",2,ace,5,9,queen,jack,4,ace,6,6,5,6,jack,queen,ace,10,king,king,king,10,4,9,8"
dealer wins,20,5 4 5 6 ,player1,14,3 3 8 ,100,-300.0,5,0.5384615384615384,9.285714285714286,",2,ace,5,9,queen,jack,4,ace,6,6,5,6,jack,queen,ace,10,king,king,king,10,4,9,8"
blackjack,21,10 ace ,computer,21,king ace ,100,400,-3,0.8846153846153846,-3.391304347826087,",7,king,queen,4,7,king,queen,7,king,9,2,ace,10,4,5,jack,3,6,queen,queen,5,jack,5,4,2,6,9,2,10,4,3,3,ace,jack,8,10,7,9,6,8,6,2,9,3"
player bust,21,10 ace ,player1,23,5 8 jack ,100,-400.0,-3,0.8846153846153846,-3.391304347826087,",7,king,queen,4,7,king,queen,7,king,9,2,ace,10,4,5,jack,3,6,queen,queen,5,jack,5,4,2,6,9,2,10,4,3,3,ace,jack,8,10,7,9,6,8,6,2,9,3"
player wins,20,queen king ,computer,21,7 4 queen ,100,500,-5,0.75,-6.666666666666667,",7,king,9,2,ace,10,4,5,jack,3,6,queen,queen,5,jack,5,4,2,6,9,2,10,4,3,3,ace,jack,8,10,7,9,6,8,6,2,9,3"
dealer wins,20,queen king ,player1,17,king 7 ,100,-500.0,-5,0.75,-6.666666666666667,",7,king,9,2,ace,10,4,5,jack,3,6,queen,queen,5,jack,5,4,2,6,9,2,10,4,3,3,ace,jack,8,10,7,9,6,8,6,2,9,3"
dealer wins,19,9 10 ,computer,18,7 2 4 5 ,100,400,-7,0.6153846153846154,-11.375,",jack,3,6,queen,queen,5,jack,5,4,2,6,9,2,10,4,3,3,ace,jack,8,10,7,9,6,8,6,2,9,3"
blackjack,19,9 10 ,player1,21,king ace ,500,500.0,-7,0.6153846153846154,-11.375,",jack,3,6,queen,queen,5,jack,5,4,2,6,9,2,10,4,3,3,ace,jack,8,10,7,9,6,8,6,2,9,3"
dealer wins,21,6 5 jack ,computer,20,jack queen ,100,300,-7,0.46153846153846156,-15.166666666666666,",5,4,2,6,9,2,10,4,3,3,ace,jack,8,10,7,9,6,8,6,2,9,3"
dealer wins,21,6 5 jack ,player1,13,3 queen ,500,0.0,-7,0.46153846153846156,-15.166666666666666,",5,4,2,6,9,2,10,4,3,3,ace,jack,8,10,7,9,6,8,6,2,9,3"
dealer bust,24,jack 4 king ,computer,21,5 2 4 queen ,100,400,0,0.8846153846153846,0.0,",ace,ace,king,9,7,8,2,6,5,9,queen,3,7,2,7,9,3,5,6,6,8,10,queen,4,6,king,7,jack,4,9,jack,3,10,8,10,jack,3,queen,10,2,ace,5"
blackjack,24,jack 4 king ,player1,21,king ace ,100,200.0,0,0.8846153846153846,0.0,",ace,ace,king,9,7,8,2,6,5,9,queen,3,7,2,7,9,3,5,6,6,8,10,queen,4,6,king,7,jack,4,9,jack,3,10,8,10,jack,3,queen,10,2,ace,5"
Tie,18,king 8 ,computer,18,ace 9 2 6 ,100,400,-3,0.7115384615384616,-4.216216216216216,",5,9,queen,3,7,2,7,9,3,5,6,6,8,10,queen,4,6,king,7,jack,4,9,jack,3,10,8,10,jack,3,queen,10,2,ace,5"
Tie,18,king 8 ,player1,18,ace 7 ,100,200.0,-3,0.7115384615384616,-4.216216216216216,",5,9,queen,3,7,2,7,9,3,5,6,6,8,10,queen,4,6,king,7,jack,4,9,jack,3,10,8,10,jack,3,queen,10,2,ace,5"
dealer wins,21,queen 2 9 ,computer,15,5 3 7 ,100,300,-1,0.5576923076923077,-1.793103448275862,",3,5,6,6,8,10,queen,4,6,king,7,jack,4,9,jack,3,10,8,10,jack,3,queen,10,2,ace,5"
dealer wins,21,queen 2 9 ,player1,16,9 7 ,500,-300.0,-1,0.5576923076923077,-1.793103448275862,",3,5,6,6,8,10,queen,4,6,king,7,jack,4,9,jack,3,10,8,10,jack,3,queen,10,2,ace,5"
dealer bust,22,6 10 6 ,computer,19,3 6 queen ,100,400,2,0.40384615384615385,4.9523809523809526,",king,7,jack,4,9,jack,3,10,8,10,jack,3,queen,10,2,ace,5"
dealer bust,22,6 10 6 ,player1,17,5 8 4 ,100,-200.0,2,0.40384615384615385,4.9523809523809526,",king,7,jack,4,9,jack,3,10,8,10,jack,3,queen,10,2,ace,5"
dealer bust,23,queen 6 7 ,computer,17,7 jack ,100,500,1,0.8846153846153846,1.1304347826086958,",ace,9,jack,9,queen,5,6,8,jack,6,queen,ace,8,2,king,king,3,3,7,8,8,4,7,4,10,2,9,2,9,4,4,queen,3,10,ace,10,king,5,ace,5,10,jack,3"
dealer bust,23,queen 6 7 ,player1,13,6 5 2 ,100,-100.0,1,0.8846153846153846,1.1304347826086958,",ace,9,jack,9,queen,5,6,8,jack,6,queen,ace,8,2,king,king,3,3,7,8,8,4,7,4,10,2,9,2,9,4,4,queen,3,10,ace,10,king,5,ace,5,10,jack,3"
dealer bust,23,jack 5 8 ,computer,16,ace 9 6 ,100,600,-1,0.7307692307692308,-1.3684210526315788,",jack,6,queen,ace,8,2,king,king,3,3,7,8,8,4,7,4,10,2,9,2,9,4,4,queen,3,10,ace,10,king,5,ace,5,10,jack,3"
dealer bust,23,jack 5 8 ,player1,19,9 queen ,100,0.0,-1,0.7307692307692308,-1.3684210526315788,",jack,6,queen,ace,8,2,king,king,3,3,7,8,8,4,7,4,10,2,9,2,9,4,4,queen,3,10,ace,10,king,5,ace,5,10,jack,3"
blackjack,22,queen 2 king ,computer,21,jack ace ,100,800,-2,0.5769230769230769,-3.466666666666667,",king,3,3,7,8,8,4,7,4,10,2,9,2,9,4,4,queen,3,10,ace,10,king,5,ace,5,10,jack,3"
dealer bust,22,queen 2 king ,player1,14,6 8 ,100,100.0,-2,0.5769230769230769,-3.466666666666667,",king,3,3,7,8,8,4,7,4,10,2,9,2,9,4,4,queen,3,10,ace,10,king,5,ace,5,10,jack,3"
dealer bust,25,3 8 4 10 ,computer,17,king 7 ,100,900,-1,0.4423076923076923,-2.2608695652173916,",2,9,2,9,4,4,queen,3,10,ace,10,king,5,ace,5,10,jack,3"
player bust,25,3 8 4 10 ,player1,22,3 8 4 7 ,100,0.0,-1,0.4423076923076923,-2.2608695652173916,",2,9,2,9,4,4,queen,3,10,ace,10,king,5,ace,5,10,jack,3"
dealer wins,20,8 2 10 ,computer,18,8 queen ,100,800,-2,0.8846153846153846,-2.2608695652173916,",2,ace,2,jack,5,jack,queen,9,queen,7,9,4,3,6,4,6,ace,3,8,3,4,5,6,7,5,10,9,king,2,8,10,queen,3,7,king,jack,10,6,ace,7,9,4,5,king"
blackjack,20,8 2 10 ,player1,21,jack ace ,100,200.0,-2,0.8846153846153846,-2.2608695652173916,",2,ace,2,jack,5,jack,queen,9,queen,7,9,4,3,6,4,6,ace,3,8,3,4,5,6,7,5,10,9,king,2,8,10,queen,3,7,king,jack,10,6,ace,7,9,4,5,king"
player bust,19,2 jack 7 ,computer,22,2 jack queen ,100,700,-2,0.75,-2.6666666666666665,",9,4,3,6,4,6,ace,3,8,3,4,5,6,7,5,10,9,king,2,8,10,queen,3,7,king,jack,10,6,ace,7,9,4,5,king"
player bust,19,2 jack 7 ,player1,25,ace 5 9 queen ,100,100.0,-2,0.75,-2.6666666666666665,",9,4,3,6,4,6,ace,3,8,3,4,5,6,7,5,10,9,king,2,8,10,queen,3,7,king,jack,10,6,ace,7,9,4,5,king"
dealer wins,20,3 6 3 8 ,computer,15,9 6 ,100,600,3,0.5576923076923077,5.379310344827586,",3,4,5,6,7,5,10,9,king,2,8,10,queen,3,7,king,jack,10,6,ace,7,9,4,5,king"
dealer wins,20,3 6 3 8 ,player1,19,4 4 ace ,100,0.0,3,0.5576923076923077,5.379310344827586,",3,4,5,6,7,5,10,9,king,2,8,10,queen,3,7,king,jack,10,6,ace,7,9,4,5,king"
dealer wins,17,5 3 9 ,computer,16,2 8 6 ,100,500,3,0.8846153846153846,3.391304347826087,",king,5,10,jack,10,3,ace,queen,5,7,4,2,ace,king,queen,king,10,7,6,9,8,10,2,4,7,3,jack,7,8,3,8,5,9,ace,4,4,queen,2,queen,king,jack,jack,6"
Tie,17,5 3 9 ,player1,17,6 ace ,100,0.0,3,0.8846153846153846,3.391304347826087,",king,5,10,jack,10,3,ace,queen,5,7,4,2,ace,king,queen,king,10,7,6,9,8,10,2,4,7,3,jack,7,8,3,8,5,9,ace,4,4,queen,2,queen,king,jack,jack,6"
dealer bust,24,10 3 ace queen ,computer,20,king jack ,100,600,1,0.7307692307692308,1.3684210526315788,",5,7,4,2,ace,king,queen,king,10,7,6,9,8,10,2,4,7,3,jack,7,8,3,8,5,9,ace,4,4,queen,2,queen,king,jack,jack,6"
dealer bust,24,10 3 ace queen ,player1,15,5 10 ,10.0,10.0,1,0.7307692307692308,1.3684210526315788,",5,7,4,2,ace,king,queen,king,10,7,6,9,8,10,2,4,7,3,jack,7,8,3,8,5,9,ace,4,4,queen,2,queen,king,jack,jack,6"
dealer bust,24,4 king king ,computer,17,5 2 queen ,100,700,2,0.5769230769230769,3.466666666666667,",10,7,6,9,8,10,2,4,7,3,jack,7,8,3,8,5,9,ace,4,4,queen,2,queen,king,jack,jack,6"
dealer bust,24,4 king king ,player1,18,7 ace ,100,110.0,2,0.5769230769230769,3.466666666666667,",10,7,6,9,8,10,2,4,7,3,jack,7,8,3,8,5,9,ace,4,4,queen,2,queen,king,jack,jack,6"
dealer wins,20,6 10 4 ,computer,19,10 9 ,100,600,1,0.42307692307692313,2.3636363636363633,",7,3,jack,7,8,3,8,5,9,ace,4,4,queen,2,queen,king,jack,jack,6"
dealer wins,20,6 10 4 ,player1,17,7 8 2 ,10.0,100.0,1,0.42307692307692313,2.3636363636363633,",7,3,jack,7,8,3,8,5,9,ace,4,4,queen,2,queen,king,jack,jack,6"
Tie,21,ace jack ,computer,21,3 queen 8 ,100,600,0,0.8846153846153846,0.0,",7,7,2,jack,king,6,8,5,3,queen,4,8,5,king,9,7,9,7,king,10,3,queen,king,5,8,2,4,10,2,10,3,4,ace,4,6,10,ace,9,5,queen,jack,ace,jack"
dealer wins,21,ace jack ,player1,17,6 2 9 ,100,0.0,0,0.8846153846153846,0.0,",7,7,2,jack,king,6,8,5,3,queen,4,8,5,king,9,7,9,7,king,10,3,queen,king,5,8,2,4,10,2,10,3,4,ace,4,6,10,ace,9,5,queen,jack,ace,jack"
dealer wins,21,2 6 8 5 ,computer,17,7 jack ,100,500,0,0.7307692307692308,0.0,",3,queen,4,8,5,king,9,7,9,7,king,10,3,queen,king,5,8,2,4,10,2,10,3,4,ace,4,6,10,ace,9,5,queen,jack,ace,jack"
dealer wins,21,2 6 8 5 ,player1,17,7 king ,100,-100.0,0,0.7307692307692308,0.0,",3,queen,4,8,5,king,9,7,9,7,king,10,3,queen,king,5,8,2,4,10,2,10,3,4,ace,4,6,10,ace,9,5,queen,jack,ace,jack"
dealer bust,23,4 king 9 ,computer,20,3 8 9 ,100,600,1,0.5769230769230769,1.7333333333333334,",7,king,10,3,queen,king,5,8,2,4,10,2,10,3,4,ace,4,6,10,ace,9,5,queen,jack,ace,jack"
player bust,23,4 king 9 ,player1,22,queen 5 7 ,100,-200.0,1,0.5769230769230769,1.7333333333333334,",7,king,10,3,queen,king,5,8,2,4,10,2,10,3,4,ace,4,6,10,ace,9,5,queen,jack,ace,jack"
player bust,20,10 king ,computer,23,7 3 5 8 ,100,500,-2,0.40384615384615385,-4.9523809523809526,",2,4,10,2,10,3,4,ace,4,6,10,ace,9,5,queen,jack,ace,jack"
Tie,20,10 king ,player1,20,king queen ,100,-200.0,-2,0.40384615384615385,-4.9523809523809526,",2,4,10,2,10,3,4,ace,4,6,10,ace,9,5,queen,jack,ace,jack"
dealer bust,23,6 queen 7 ,computer,19,9 10 ,100,600,-2,0.8846153846153846,-2.2608695652173916,",king,9,8,4,3,king,7,jack,7,queen,8,7,2,jack,ace,jack,3,queen,2,2,10,4,3,6,queen,6,5,5,king,ace,ace,4,king,9,8,2,3,4,8,5,jack,6,10"
dealer bust,23,6 queen 7 ,player1,20,9 ace 10 ,100,-100.0,-2,0.8846153846153846,-2.2608695652173916,",king,9,8,4,3,king,7,jack,7,queen,8,7,2,jack,ace,jack,3,queen,2,2,10,4,3,6,queen,6,5,5,king,ace,ace,4,king,9,8,2,3,4,8,5,jack,6,10"
player wins,18,8 king ,computer,21,king 4 7 ,100,700,-2,0.7307692307692308,-2.7368421052631575,",7,queen,8,7,2,jack,ace,jack,3,queen,2,2,10,4,3,6,queen,6,5,5,king,ace,ace,4,king,9,8,2,3,4,8,5,jack,6,10"
player bust,18,8 king ,player1,22,9 3 jack ,100,-200.0,-2,0.7307692307692308,-2.7368421052631575,",7,queen,8,7,2,jack,ace,jack,3,queen,2,2,10,4,3,6,queen,6,5,5,king,ace,ace,4,king,9,8,2,3,4,8,5,jack,6,10"
player bust,18,8 jack ,computer,25,7 7 ace jack ,100,600,-3,0.5769230769230769,-5.2,",2,2,10,4,3,6,queen,6,5,5,king,ace,ace,4,king,9,8,2,3,4,8,5,jack,6,10"
player bust,18,8 jack ,player1,25,queen 2 3 queen ,100,-300.0,-3,0.5769230769230769,-5.2,",2,2,10,4,3,6,queen,6,5,5,king,ace,ace,4,king,9,8,2,3,4,8,5,jack,6,10"
dealer wins,20,8 2 queen ,computer,18,8 jack ,100,500,0,0.8846153846153846,0.0,",queen,6,10,10,queen,jack,king,7,7,9,8,3,10,2,ace,6,ace,5,king,2,ace,8,4,7,4,6,10,3,9,4,5,jack,9,3,jack,6,ace,3,5,7,queen,2,5,king"
dealer wins,20,8 2 queen ,player1,14,4 king ,100,-400.0,0,0.8846153846153846,0.0,",queen,6,10,10,queen,jack,king,7,7,9,8,3,10,2,ace,6,ace,5,king,2,ace,8,4,7,4,6,10,3,9,4,5,jack,9,3,jack,6,ace,3,5,7,queen,2,5,king"
Tie,20,10 jack ,computer,20,queen 10 ,100,500,-4,0.75,-5.333333333333333,",7,7,9,8,3,10,2,ace,6,ace,5,king,2,ace,8,4,7,4,6,10,3,9,4,5,jack,9,3,jack,6,ace,3,5,7,queen,2,5,king"
player bust,20,10 jack ,player1,26,6 queen king ,100,-500.0,-4,0.75,-5.333333333333333,",7,7,9,8,3,10,2,ace,6,ace,5,king,2,ace,8,4,7,4,6,10,3,9,4,5,jack,9,3,jack,6,ace,3,5,7,queen,2,5,king"
dealer wins,19,9 10 ,computer,17,7 8 2 ,100,400,-4,0.6153846153846154,-6.5,",6,ace,5,king,2,ace,8,4,7,4,6,10,3,9,4,5,jack,9,3,jack,6,ace,3,5,7,queen,2,5,king"
player wins,19,9 10 ,player1,21,7 3 ace ,500,0.0,-4,0.6153846153846154,-6.5,",6,ace,5,king,2,ace,8,4,7,4,6,10,3,9,4,5,jack,9,3,jack,6,ace,3,5,7,queen,2,5,king"
player bust,22,5 ace 6 10 ,computer,24,6 king 8 ,100,300,-4,0.46153846153846156,-8.666666666666666,",3,9,4,5,jack,9,3,jack,6,ace,3,5,7,queen,2,5,king"
dealer bust,22,5 ace 6 10 ,player1,18,ace 2 4 7 4 ,500,500.0,-4,0.46153846153846156,-8.666666666666666,",3,9,4,5,jack,9,3,jack,6,ace,3,5,7,queen,2,5,king"
dealer wins,21,5 6 ace 9 ,computer,16,5 ace jack ,100,200,2,0.8846153846153846,2.2608695652173916,",10,6,7,queen,4,4,5,jack,8,queen,queen,9,10,8,4,king,ace,9,2,3,king,10,king,8,5,3,7,2,king,4,7,6,2,3,6,7,10,2,8,queen,9,ace"
dealer wins,21,5 6 ace 9 ,player1,13,jack 3 ,100,400.0,2,0.8846153846153846,2.2608695652173916,",10,6,7,queen,4,4,5,jack,8,queen,queen,9,10,8,4,king,ace,9,2,3,king,10,king,8,5,3,7,2,king,4,7,6,2,3,6,7,10,2,8,queen,9,ace"
dealer wins,21,7 4 jack ,computer,20,10 queen ,100,100,3,0.7115384615384616,4.216216216216216,",8,queen,queen,9,10,8,4,king,ace,9,2,3,king,10,king,8,5,3,7,2,king,4,7,6,2,3,6,7,10,2,8,queen,9,ace"
dealer wins,21,7 4 jack ,player1,15,6 4 5 ,10.0,390.0,3,0.7115384615384616,4.216216216216216,",8,queen,queen,9,10,8,4,king,ace,9,2,3,king,10,king,8,5,3,7,2,king,4,7,6,2,3,6,7,10,2,8,queen,9,ace"
dealer wins,18,queen 8 ,computer,17,8 9 ,100,0,0,0.5576923076923077,0.0,",4,king,ace,9,2,3,king,10,king,8,5,3,7,2,king,4,7,6,2,3,6,7,10,2,8,queen,9,ace"
player wins,18,queen 8 ,player1,20,queen 10 ,10.0,400.0,0,0.5576923076923077,0.0,",4,king,ace,9,2,3,king,10,king,8,5,3,7,2,king,4,7,6,2,3,6,7,10,2,8,queen,9,ace"
dealer bust,24,ace 3 10 king ,computer,13,4 9 ,100,100,1,0.4423076923076923,2.2608695652173916,",8,5,3,7,2,king,4,7,6,2,3,6,7,10,2,8,queen,9,ace"
player bust,24,ace 3 10 king ,player1,22,king 2 king ,100,300.0,1,0.4423076923076923,2.2608695652173916,",8,5,3,7,2,king,4,7,6,2,3,6,7,10,2,8,queen,9,ace"
player bust,20,9 ace ,computer,23,4 9 jack ,100,0,1,0.8846153846153846,1.1304347826086958,",4,king,king,jack,4,queen,2,4,6,queen,10,jack,7,8,3,7,9,2,7,jack,ace,5,2,8,king,10,8,ace,8,king,6,queen,queen,7,6,5,3,10,3,5,3"
dealer wins,20,9 ace ,player1,17,ace 6 10 ,100,200.0,1,0.8846153846153846,1.1304347826086958,",4,king,king,jack,4,queen,2,4,6,queen,10,jack,7,8,3,7,9,2,7,jack,ace,5,2,8,king,10,8,ace,8,king,6,queen,queen,7,6,5,3,10,3,5,3"
Tie,20,king queen ,computer,20,4 jack 2 4 ,100,0,-1,0.6923076923076923,-1.4444444444444444,",queen,10,jack,7,8,3,7,9,2,7,jack,ace,5,2,8,king,10,8,ace,8,king,6,queen,queen,7,6,5,3,10,3,5,3"
Tie,20,king queen ,player1,20,king 4 6 ,100,200.0,-1,0.6923076923076923,-1.4444444444444444,",queen,10,jack,7,8,3,7,9,2,7,jack,ace,5,2,8,king,10,8,ace,8,king,6,queen,queen,7,6,5,3,10,3,5,3"
dealer wins,20,jack 3 7 ,computer,17,queen 7 ,100,-100,-3,0.5192307692307692,-5.777777777777779,",9,2,7,jack,ace,5,2,8,king,10,8,ace,8,king,6,queen,queen,7,6,5,3,10,3,5,3"
dealer wins,20,jack 3 7 ,player1,18,10 8 ,100,100.0,-3,0.5192307692307692,-5.777777777777779,",9,2,7,jack,ace,5,2,8,king,10,8,ace,8,king,6,queen,queen,7,6,5,3,10,3,5,3"
dealer bust,23,jack 3 king ,computer,20,king queen ,100,0,-3,0.8846153846153846,-3.391304347826087,",jack,5,ace,jack,10,4,8,10,9,9,2,3,2,king,3,10,7,9,6,3,5,6,7,8,queen,jack,queen,2,6,9,2,5,queen,5,ace,6,7,4,8,8,ace,4,ace,10"
